shelter_name,shelter_location,is_indoor,capacity,nearest_aqi_station,nearest_aqi_county,nearest_aqi,nearest_aqi_level,distance_to_station_m,risk_label,disaster_types,shelter_lat,shelter_lon
臺南市柳營區果毅後多功活動中心,臺南市柳營區,True,100,嘉義,嘉義市,40,良好,26167.762112919987,Safe,"水災,震災",23.2571,120.3672
臺南市柳營區果毅國小運動場,臺南市柳營區,True,600,嘉義,嘉義市,40,良好,25954.887843605593,Safe,震災,23.2577,120.3719
臺南市新營區新橋國民小學,臺南市新營區,True,650,台南,台南市,37,良好,29770.651006026284,Safe,"水災,震災",23.2649,120.2684
馬舒霍爾文化聚會所,高雄市桃源區,True,200,嘉義,嘉義市,40,良好,45148.43860627467,Safe,"水災,震災,土石流,海嘯",23.2658,120.8248
臺南市東山區水雲活動中心,臺南市東山區,True,40,嘉義,嘉義市,40,良好,23936.34324361636,Safe,水災,23.2667,120.4183
臺南市柳營區柳營國小運動場,臺南市柳營區,True,400,嘉義,嘉義市,40,良好,27626.562412059408,Safe,震災,23.266707,120.310478
臺南市鹽水區竹埔國小,臺南市鹽水區,True,280,台南,台南市,37,良好,29765.659664843242,Safe,"水災,震災",23.267,120.2462
東里社區活動中心,花蓮縣富里鄉,True,50,嘉義,嘉義市,40,良好,90528.95312581002,Safe,"水災,土石流",23.2673,121.3052
臺南市北門區永隆宮,臺南市北門區,True,200,台南,台南市,37,良好,31767.320721400225,Safe,"水災,海嘯",23.2694,120.1238
臺南市北門區老人文康活動中心,臺南市北門區,True,280,台南,台南市,37,良好,31989.08162018693,Safe,"水災,震災,海嘯",23.2707,120.1213
劉厝社區活動中心,嘉義市西區,True,30,嘉義,嘉義市,40,良好,30529.23889651988,Safe,,23.274909,120.250364
臺南市新營區新生國民小學,臺南市新營區,True,550,嘉義,嘉義市,40,良好,29932.790251839688,Safe,"水災,震災",23.2752,120.2589
民生國民中學,嘉義市西區,True,1192,嘉義,嘉義市,40,良好,29684.24208048124,Safe,"水災,震災,土石流,海嘯,核子事故",23.27536,120.262468
臺南市東山區南溪活動中心,臺南市東山區,True,40,嘉義,嘉義市,40,良好,23328.92663645234,Safe,水災,23.2754,120.399
南竹湖社活動中心,臺東縣長濱鄉,True,80,嘉義,嘉義市,40,良好,101816.92834434097,Safe,"水災,震災,土石流",23.275404,121.421409
長良社區活動中心,花蓮縣玉里鎮,True,20,嘉義,嘉義市,40,良好,88537.36147060094,Safe,"水災,土石流",23.2768,121.2878
臺南市柳營區圖書館,臺南市柳營區,True,50,嘉義,嘉義市,40,良好,26517.681792051488,Safe,"水災,震災",23.2773,120.3124
臺南市柳營區公所,臺南市柳營區,True,50,嘉義,嘉義市,40,良好,26517.681792051488,Safe,"水災,震災",23.2773,120.3124
臺南市柳營區柳營聯合活動中心,臺南市柳營區,True,200,嘉義,嘉義市,40,良好,26212.75500901205,Safe,"水災,震災",23.2775,120.3178
臺南市柳營區聯合活動中心廣場,臺南市柳營區,True,300,嘉義,嘉義市,40,良好,26212.75500901205,Safe,震災,23.2775,120.3178
清水社區活動中心,花蓮縣卓溪鄉,True,50,嘉義,嘉義市,40,良好,87008.02864545418,Safe,"水災,土石流",23.2775,121.2725
吳江社區活動中心,花蓮縣富里鄉,True,70,嘉義,嘉義市,40,良好,91933.57476582046,Safe,"水災,土石流",23.2787,121.3227
臺南市東山區青山活動中心,臺南市東山區,True,50,嘉義,嘉義市,40,良好,22446.11488212982,Safe,水災,23.279,120.4682
臺南市柳營區柳營國中運動場,臺南市柳營區,True,600,嘉義,嘉義市,40,良好,25339.875560599747,Safe,震災,23.2794,120.3315
大光教會,高雄市那瑪夏區,True,300,嘉義,嘉義市,40,良好,35486.385280431634,Safe,"水災,震災,土石流,海嘯",23.2796,120.7196
臺南市東山區高原活動中心,臺南市東山區,True,165,嘉義,嘉義市,40,良好,22266.531429731727,Safe,水災,23.2808,120.4703
竹湖活動中心,臺東縣長濱鄉,True,70,嘉義,嘉義市,40,良好,102127.23672054743,Safe,"水災,震災,土石流,海嘯",23.282134,121.4262
臺南市東山區東原老人活動中心,臺南市東山區,True,150,嘉義,嘉義市,40,良好,21959.726700454572,Safe,"水災,土石流",23.2828,120.4397
大溪社區活動中心,嘉義市西區,True,50,嘉義,嘉義市,40,良好,30351.801342047107,Safe,水災,23.285036,120.241078
臺南市柳營區重溪國小運動場,臺南市柳營區,True,600,嘉義,嘉義市,40,良好,23271.538656938534,Safe,震災,23.2859,120.3641
臺南市北門區保安宮,臺南市北門區,True,50,台南,台南市,37,良好,33158.357392905375,Safe,"水災,海嘯",23.2862,120.1362
臺南市北門區南鯤鯓代天府,臺南市北門區,True,600,台南,台南市,37,良好,32970.78180073148,Safe,"水災,海嘯",23.2863,120.1434
臺南市新營區新興國民小學,臺南市新營區,True,300,嘉義,嘉義市,40,良好,27825.015516783445,Safe,"水災,震災",23.2867,120.2761
斑芝花高爾夫俱樂部,臺南市東山區,True,50,嘉義,嘉義市,40,良好,21502.892572141493,Safe,土石流,23.28672,120.44937
臺南市柳營區小腳腿多功活動中心廣場,臺南市柳營區,True,100,嘉義,嘉義市,40,良好,22680.23659371082,Safe,震災,23.2902,120.368
臺南市柳營區小腳腿多功活動中心,臺南市柳營區,True,200,嘉義,嘉義市,40,良好,22680.23659371082,Safe,"水災,震災",23.2902,120.368
臺南市柳營區太康國小運動場,臺南市柳營區,True,200,嘉義,嘉義市,40,良好,24376.030886687287,Safe,震災,23.2904,120.3294
臺南市新營區太子國民中學,臺南市新營區,True,400,嘉義,嘉義市,40,良好,27695.95012953701,Safe,"水災,震災",23.2913,120.2721
臺南市鹽水區歡雅國小,臺南市鹽水區,True,100,嘉義,嘉義市,40,良好,29611.044618573454,Safe,"水災,震災",23.2923,120.2434
大埔國中小國中室內,嘉義縣大埔鄉,True,137,嘉義,嘉義市,40,良好,25321.532102481608,Safe,"水災,震災,土石流",23.2933,120.591
大埔國中小國中室外,嘉義縣大埔鄉,True,200,嘉義,嘉義市,40,良好,25321.532102481608,Safe,震災,23.2933,120.591
大埔國中小坪林分校-室內,嘉義縣大埔鄉,True,54,嘉義,嘉義市,40,良好,25006.862858028046,Safe,"水災,土石流",23.2934,120.5857
茄苳活動中心,嘉義縣大埔鄉,True,34,嘉義,嘉義市,40,良好,25229.23730445936,Safe,水災,23.2938,120.5902
大埔國中小國小室內,嘉義縣大埔鄉,True,50,嘉義,嘉義市,40,良好,25262.350326454198,Safe,"水災,土石流",23.2944,120.5917
大埔國中小國小室外,嘉義縣大埔鄉,True,200,嘉義,嘉義市,40,良好,25262.350326454198,Safe,震災,23.2944,120.5917
臺南市東山區東河活動中心,臺南市東山區,True,70,嘉義,嘉義市,40,良好,21628.363300508394,Safe,水災,23.2945,120.3857
大埔圖書館,嘉義縣大埔鄉,True,20,嘉義,嘉義市,40,良好,25305.57292402167,Safe,水災,23.2949,120.5932
臺南市新營區太子爺廟香客大樓,臺南市新營區,True,150,嘉義,嘉義市,40,良好,27195.643614742046,Safe,"水災,震災",23.2955,120.2743
卓樂社區活動中心,花蓮縣卓溪鄉,True,50,嘉義,嘉義市,40,良好,86285.09366466077,Safe,"水災,土石流",23.2956,121.2703
永福社區活動中心,臺東縣長濱鄉,True,140,嘉義,嘉義市,40,良好,102583.36276735473,Safe,"水災,震災,土石流,海嘯",23.296186,121.434067
茶山國小室內,嘉義縣阿里山鄉,True,30,嘉義,嘉義市,40,良好,30040.092784649958,Safe,"水災,震災",23.298248,120.666773
大埔零售公有市場,嘉義縣大埔鄉,True,123,嘉義,嘉義市,40,良好,25007.900070012074,Safe,水災,23.2986,120.5938
臺南市新營區南梓國民小學,臺南市新營區,True,700,嘉義,嘉義市,40,良好,25363.741331514866,Safe,"水災,震災",23.299,120.298
北極殿,嘉義縣大埔鄉,True,13,嘉義,嘉義市,40,良好,24987.208866430923,Safe,土石流,23.2991,120.5942
臺南市鹽水區仁光國小,臺南市鹽水區,True,220,嘉義,嘉義市,40,良好,28042.666324079597,Safe,"水災,震災",23.299369,120.25746
臺南市新營區公誠國民小學,臺南市新營區,True,650,嘉義,嘉義市,40,良好,23701.021612296496,Safe,"水災,震災",23.3036,120.3189
臺南市新營區新民國民小學,臺南市新營區,True,500,嘉義,嘉義市,40,良好,24302.49056612916,Safe,"水災,震災",23.3052,120.3063
臺南市新營區新營國民小學,臺南市新營區,True,1150,嘉義,嘉義市,40,良好,23601.687566885157,Safe,"水災,震災",23.3062,120.3165
過路國小-室內,嘉義縣義竹鄉,True,30,嘉義,嘉義市,40,良好,31264.58570310324,Safe,水災,23.3064,120.2082
過路國小-室外,嘉義縣義竹鄉,True,300,嘉義,嘉義市,40,良好,31264.58570310324,Safe,震災,23.3064,120.2082
和順國小-室外,嘉義縣義竹鄉,True,200,嘉義,嘉義市,40,良好,33413.72544356313,Safe,震災,23.3067,120.1817
田組真耶穌教會,臺東縣長濱鄉,True,80,嘉義,嘉義市,40,良好,103032.00563438181,Safe,"水災,震災,土石流,海嘯",23.307393,121.440989
臺南市新營區大宏王公社區活動中心,臺南市新營區,True,150,嘉義,嘉義市,40,良好,23298.46656434609,Safe,水災,23.3085,120.3181
臺南市新營區南新國民中學,臺南市新營區,True,1450,嘉義,嘉義市,40,良好,23793.510474699502,Safe,"水災,震災",23.3092,120.3088
河東國小六溪分校,臺南市白河區,True,112,嘉義,嘉義市,40,良好,19032.829144737134,Safe,"水災,土石流",23.3092,120.4595
臺南市東山區聖賢里頂田活動中心,臺南市東山區,True,72,嘉義,嘉義市,40,良好,21623.556783537904,Safe,水災,23.3096,120.3472
臺南市新營區公所,臺南市新營區,True,150,嘉義,嘉義市,40,良好,23250.713623342384,Safe,水災,23.31,120.3166
長濱國中,臺東縣長濱鄉,True,140,嘉義,嘉義市,40,良好,104684.88758213521,Safe,"水災,震災,土石流,海嘯",23.314728,121.458956
臺南市新營區新進國民小學,臺南市新營區,True,850,嘉義,嘉義市,40,良好,22812.68488091672,Safe,"水災,震災",23.315,120.3164
埔頂集會所,嘉義縣大埔鄉,True,17,嘉義,嘉義市,40,良好,22656.21102761293,Safe,"水災,土石流",23.3156,120.5801
臺南市新營區新泰國民小學,臺南市新營區,True,300,嘉義,嘉義市,40,良好,22069.230767000692,Safe,"水災,震災",23.3161,120.3273
臺南市東山區東山國中,臺南市東山區,True,1000,嘉義,嘉義市,40,良好,18776.653118596278,Safe,"水災,震災",23.3166,120.4031
臺南市鹽水區月津國小,臺南市鹽水區,True,770,嘉義,嘉義市,40,良好,26033.1032986388,Safe,"水災,震災",23.3168,120.2663
臺南市東山區北勢寮泉福宮,臺南市東山區,True,72,嘉義,嘉義市,40,良好,20052.420627915948,Safe,水災,23.3169,120.3655
臺南市鹽水區老人文康中心,臺南市鹽水區,True,150,嘉義,嘉義市,40,良好,26154.064193019178,Safe,水災,23.3179,120.2635
樂合社區活動中心,花蓮縣玉里鎮,True,35,嘉義,嘉義市,40,良好,93180.04104721046,Safe,"水災,土石流",23.3183,121.345
臺南市鹽水區公所,臺南市鹽水區,True,180,嘉義,嘉義市,40,良好,25816.447334088873,Safe,水災,23.3197,120.2662
臺南市新營區土庫國民小學,臺南市新營區,True,300,嘉義,嘉義市,40,良好,20749.308189697836,Safe,震災,23.3197,120.3452
臺南市鹽水區鹽水國中,臺南市鹽水區,True,530,嘉義,嘉義市,40,良好,25924.49432022991,Safe,"水災,震災",23.3213,120.2631
源城社區活動中心,花蓮縣玉里鎮,True,35,嘉義,嘉義市,40,良好,88637.15332418136,Safe,"水災,土石流",23.3219,121.3004
臺南市鹽水區鹽水國小,臺南市鹽水區,True,390,嘉義,嘉義市,40,良好,25261.65277761023,Safe,"水災,震災",23.3226,120.2707
臺南市東山區東山國小,臺南市東山區,True,800,嘉義,嘉義市,40,良好,18001.149548315116,Safe,"水災,震災",23.3234,120.4048
臺南市東山區碧軒寺,臺南市東山區,True,300,嘉義,嘉義市,40,良好,17833.65583759525,Safe,"水災,土石流",23.3252,120.4038
真柄社區活動中心,臺東縣長濱鄉,True,100,嘉義,嘉義市,40,良好,102503.9067980248,Safe,"水災,震災,土石流,海嘯",23.32597,121.439437
玉里慈惠堂,花蓮縣玉里鎮,True,40,嘉義,嘉義市,40,良好,89866.3382713058,Safe,"水災,土石流",23.3275,121.3139
臺南市後壁區福安社區活動中心,臺南市後壁區,True,45,嘉義,嘉義市,40,良好,19285.935185423277,Safe,水災,23.3288,120.3567
長光社區活動中心,臺東縣長濱鄉,True,110,嘉義,嘉義市,40,良好,104696.82735208064,Safe,"水災,震災,土石流,海嘯",23.329484,121.461868
臺南市鹽水區岸內國小,臺南市鹽水區,True,50,嘉義,嘉義市,40,良好,25480.59217233352,Safe,"水災,震災",23.3295,120.2609
新塭國小-室內,嘉義縣布袋鎮,True,193,嘉義,嘉義市,40,良好,33825.70323676744,Safe,水災,23.3303,120.1606
新塭國小-室外,嘉義縣布袋鎮,True,1139,嘉義,嘉義市,40,良好,33856.87376050113,Safe,震災,23.330464,120.160148
仙草國小關嶺分校,臺南市白河區,True,1033,嘉義,嘉義市,40,良好,17645.664082211548,Safe,震災,23.3307,120.5074
忠勇國小,臺東縣長濱鄉,True,130,嘉義,嘉義市,40,良好,102155.01145191205,Safe,"水災,震災,土石流",23.331466,121.43699
臺南市後壁區長安社區活動中心,臺南市後壁區,True,50,嘉義,嘉義市,40,良好,18962.584508563352,Safe,水災,23.3323,120.3564
臺南市後壁區頂安社區活動中心,臺南市後壁區,True,150,嘉義,嘉義市,40,良好,19126.083095500708,Safe,水災,23.3327,120.3525
義竹鄉老人文康中心,嘉義縣義竹鄉,True,50,嘉義,嘉義市,40,良好,26634.267544711693,Safe,水災,23.33444,120.241899
臺南市後壁區烏樹社區活動中心,臺南市後壁區,True,20,嘉義,嘉義市,40,良好,17733.604923768602,Safe,"水災,震災",23.3347,120.3777
中正堂,花蓮縣玉里鎮,True,100,嘉義,嘉義市,40,良好,89846.63263298079,Safe,"水災,土石流",23.3352,121.3153
義竹鄉修緣禪寺,嘉義縣義竹鄉,True,50,嘉義,嘉義市,40,良好,26427.40193636238,Safe,水災,23.3357,120.2434
大林社區活動中心,臺南市白河區,True,65,嘉義,嘉義市,40,良好,16076.77152186402,Safe,"水災,土石流",23.3357,120.4412
義竹慈化寺,嘉義縣義竹鄉,True,50,嘉義,嘉義市,40,良好,26347.73706153914,Safe,水災,23.3358,120.2443
義竹國小中正堂,嘉義縣義竹鄉,True,250,嘉義,嘉義市,40,良好,26235.837423938836,Safe,震災,23.3359,120.2456
義竹國小-室外,嘉義縣義竹鄉,True,1000,嘉義,嘉義市,40,良好,26235.837423938836,Safe,震災,23.3359,120.2456
南興國小東華分校-室內,嘉義縣義竹鄉,True,40,嘉義,嘉義市,40,良好,26118.10616721724,Safe,水災,23.3368,120.2463
南興國小東華分校-室外,嘉義縣義竹鄉,True,100,嘉義,嘉義市,40,良好,26118.10616721724,Safe,震災,23.3368,120.2463
南寮土地公廟前廣場,嘉義縣大埔鄉,True,150,嘉義,嘉義市,40,良好,19255.245198949575,Safe,"水災,震災",23.3369,120.5552
好美國小-室外,嘉義縣布袋鎮,True,856,嘉義,嘉義市,40,良好,35498.07807868733,Safe,震災,23.337005,120.13813
好美國小-室內,嘉義縣布袋鎮,True,45,嘉義,嘉義市,40,良好,35504.34574808321,Safe,水災,23.3373,120.1379
臺南市後壁區新東長老基督教會,臺南市後壁區,True,165,嘉義,嘉義市,40,良好,19818.512032200302,Safe,水災,23.3377,120.3323
新美國小室內,嘉義縣阿里山鄉,True,160,嘉義,嘉義市,40,良好,28669.805652127623,Safe,"水災,震災",23.337733,120.683345
東豐社區活動中心,花蓮縣玉里鎮,True,25,嘉義,嘉義市,40,良好,92245.13428675172,Safe,"水災,土石流",23.3389,121.3399
南興國小-室外,嘉義縣義竹鄉,True,240,嘉義,嘉義市,40,良好,30395.980059735215,Safe,震災,23.3408,120.1928
新岑社區活動中心,嘉義縣布袋鎮,True,62,嘉義,嘉義市,40,良好,32275.064126355606,Safe,水災,23.340872,120.171569
臺南市後壁區新厝活動中心,臺南市後壁區,True,40,嘉義,嘉義市,40,良好,21507.70490338584,Safe,"水災,震災",23.3422,120.3013
義竹國中-室外,嘉義縣義竹鄉,True,1000,嘉義,嘉義市,40,良好,25436.240115498935,Safe,震災,23.34264,120.24985
新岑國小-室外,嘉義縣布袋鎮,True,134,嘉義,嘉義市,40,良好,31919.64619078751,Safe,震災,23.34271,120.174442
臺南市後壁區竹新社區活動中心,臺南市後壁區,True,70,嘉義,嘉義市,40,良好,21348.908631469818,Safe,水災,23.3433,120.3023
